Material;Dt.Saída;Nº Pedido;Requisitante / Destino;Unidade;Quantidade;Status
Óculos e Protetor Facial;2020-06-10;318289;São Paulo;Unidade;51000,00;Entregue
Óculos e Protetor Facial;2020-06-10;318260;São Paulo;Unidade;14200,00;Entregue
Óculos e Protetor Facial;2020-03-19;308807;Sergipe;Unidade;200,00;Entregue
Óculos e Protetor Facial;2020-03-19;308749;Sergipe;Unidade;40,00;Entregue
Óculos e Protetor Facial;2020-03-25;309479;Sergipe;Unidade;160,00;Entregue
Óculos e Protetor Facial;2020-03-28;310009;Sergipe;Unidade;200,00;Entregue
Óculos e Protetor Facial;2020-04-10;311415;Sergipe;Unidade;80,00;Entregue
Óculos e Protetor Facial;2020-04-30;314035;Sergipe;Unidade;1200,00;Entregue
Óculos e Protetor Facial;2020-05-14;315611;Sergipe;Unidade;4400,00;Entregue
Óculos e Protetor Facial;2020-05-22;316503;Sergipe;Unidade;10100,00;Entregue
Óculos e Protetor Facial;2020-06-04;317778;Sergipe;Unidade;200,00;Entregue
Óculos e Protetor Facial;2020-06-04;317778;Sergipe;Unidade;1400,00;Entregue
Óculos e Protetor Facial;2020-06-05;317917;Sergipe;Unidade;200,00;Entregue
Óculos e Protetor Facial;2020-06-05;317917;Sergipe;Unidade;400,00;Entregue
Óculos e Protetor Facial;2020-06-10;318288;Sergipe;Unidade;3900,00;Entregue
Óculos e Protetor Facial;2020-06-10;318259;Sergipe;Unidade;700,00;Entregue
Óculos e Protetor Facial;2020-03-19;308798;Tocantins;Unidade;160,00;Entregue
Óculos e Protetor Facial;2020-03-25;309474;Tocantins;Unidade;120,00;Entregue
Óculos e Protetor Facial;2020-03-28;310011;Tocantins;Unidade;120,00;Entregue
Óculos e Protetor Facial;2020-04-10;311416;Tocantins;Unidade;80,00;Entregue
Óculos e Protetor Facial;2020-04-30;314036;Tocantins;Unidade;1100,00;Entregue
Óculos e Protetor Facial;2020-05-14;315613;Tocantins;Unidade;1700,00;Entregue
Óculos e Protetor Facial;2020-05-14;315613;Tocantins;Unidade;3200,00;Entregue
Óculos e Protetor Facial;2020-05-22;316505;Tocantins;Unidade;2800,00;Entregue
Óculos e Protetor Facial;2020-05-22;316505;Tocantins;Unidade;7600,00;Entregue
Óculos e Protetor Facial;2020-06-04;317780;Tocantins;Unidade;200,00;Entregue
Óculos e Protetor Facial;2020-06-04;317780;Tocantins;Unidade;1600,00;Entregue
Óculos e Protetor Facial;2020-06-05;317919;Tocantins;Unidade;200,00;Entregue
Óculos e Protetor Facial;2020-06-05;317919;Tocantins;Unidade;400,00;Entregue
Óculos e Protetor Facial;2020-06-10;318290;Tocantins;Unidade;4400,00;Entregue
Óculos e Protetor Facial;2020-06-10;318261;Tocantins;Unidade;700,00;Entregue
Sapatilha e Touca;2020-03-19;308748;Acre;Unidade;100,00;Entregue
Sapatilha e Touca;2020-03-19;308499;Acre;Unidade;1000,00;Entregue
Sapatilha e Touca;2020-03-19;308500;Acre;Unidade;1000,00;Entregue
Sapatilha e Touca;2020-03-25;309469;Acre;Unidade;400,00;Entregue
Sapatilha e Touca;2020-03-28;309979;Acre;Unidade;100,00;Entregue
Sapatilha e Touca;2020-03-28;309979;Acre;Unidade;1200,00;Entregue
Sapatilha e Touca;2020-03-31;310553;Acre;Unidade;400,00;Entregue
Sapatilha e Touca;2020-03-31;310553;Acre;Unidade;50000,00;Entregue
Sapatilha e Touca;2020-04-15;311901;Acre;Unidade;1800,00;Entregue
Sapatilha e Touca;2020-04-23;312988;Acre;Unidade;4000,00;Entregue
Sapatilha e Touca;2020-04-30;314018;Acre;Unidade;2400,00;Entregue
Sapatilha e Touca;2020-05-14;315514;Acre;Unidade;4000,00;Entregue
Sapatilha e Touca;2020-05-22;316476;Acre;Unidade;6200,00;Entregue
Sapatilha e Touca;2020-06-04;317759;Acre;Unidade;4000,00;Entregue
Sapatilha e Touca;2020-06-05;317920;Acre;Unidade;4000,00;Entregue
Sapatilha e Touca;2020-06-10;318262;Acre;Unidade;4000,00;Entregue
Sapatilha e Touca;2020-06-10;318236;Acre;Unidade;4000,00;Entregue
Sapatilha e Touca;2020-03-19;308752;Alagoas;Unidade;100,00;Entregue
Sapatilha e Touca;2020-03-19;308531;Alagoas;Unidade;1000,00;Entregue
Sapatilha e Touca;2020-03-25;309475;Alagoas;Unidade;500,00;Entregue
Sapatilha e Touca;2020-03-28;309983;Alagoas;Unidade;500,00;Entregue
Sapatilha e Touca;2020-03-28;309983;Alagoas;Unidade;4600,00;Entregue
Sapatilha e Touca;2020-03-31;310595;Alagoas;Unidade;1600,00;Entregue
Sapatilha e Touca;2020-03-31;310595;Alagoas;Unidade;190000,00;Entregue
Sapatilha e Touca;2020-04-15;311902;Alagoas;Unidade;5900,00;Entregue
Sapatilha e Touca;2020-04-23;312992;Alagoas;Unidade;4000,00;Entregue
Sapatilha e Touca;2020-04-30;314019;Alagoas;Unidade;7600,00;Entregue
Sapatilha e Touca;2020-05-14;315535;Alagoas;Unidade;8000,00;Entregue
Sapatilha e Touca;2020-05-22;316477;Alagoas;Unidade;19000,00;Entregue
Sapatilha e Touca;2020-06-04;317760;Alagoas;Unidade;12000,00;Entregue
Sapatilha e Touca;2020-06-05;317921;Alagoas;Unidade;4000,00;Entregue
Sapatilha e Touca;2020-06-10;318264;Alagoas;Unidade;4000,00;Entregue
Sapatilha e Touca;2020-06-10;318237;Alagoas;Unidade;4000,00;Entregue
Sapatilha e Touca;2020-03-19;308762;Amapá;Unidade;100,00;Entregue
Sapatilha e Touca;2020-03-19;308727;Amapá;Unidade;1000,00;Entregue
Sapatilha e Touca;2020-03-24;309466;Amapá;Unidade;400,00;Entregue
Sapatilha e Touca;2020-03-28;309985;Amapá;Unidade;100,00;Entregue
Sapatilha e Touca;2020-03-28;309985;Amapá;Unidade;1200,00;Entregue
Sapatilha e Touca;2020-03-31;310593;Amapá;Unidade;400,00;Entregue
Sapatilha e Touca;2020-03-31;310593;Amapá;Unidade;50000,00;Entregue
Sapatilha e Touca;2020-04-15;311926;Amapá;Unidade;1700,00;Entregue
Sapatilha e Touca;2020-04-23;312993;Amapá;Unidade;4000,00;Entregue
Sapatilha e Touca;2020-04-30;314020;Amapá;Unidade;2200,00;Entregue
Sapatilha e Touca;2020-05-14;315538;Amapá;Unidade;2000,00;Entregue
Sapatilha e Touca;2020-05-14;315538;Amapá;Unidade;2000,00;Entregue
Sapatilha e Touca;2020-05-22;316483;Amapá;Unidade;5900,00;Entregue
Sapatilha e Touca;2020-05-28;316928;Amapá;Unidade;50000,00;Entregue
Sapatilha e Touca;2020-06-04;317762;Amapá;Unidade;4000,00;Entregue
Sapatilha e Touca;2020-06-05;317923;Amapá;Unidade;4000,00;Entregue
Sapatilha e Touca;2020-06-10;318266;Amapá;Unidade;4000,00;Entregue
Sapatilha e Touca;2020-06-10;318239;Amapá;Unidade;4000,00;Entregue
Sapatilha e Touca;2020-03-19;308757;Amazonas;Unidade;400,00;Entregue
Sapatilha e Touca;2020-03-25;309471;Amazonas;Unidade;500,00;Entregue
Sapatilha e Touca;2020-03-28;309984;Amazonas;Unidade;600,00;Entregue
Sapatilha e Touca;2020-03-28;309984;Amazonas;Unidade;5700,00;Entregue
Sapatilha e Touca;2020-03-31;310594;Amazonas;Unidade;2000,00;Entregue
Sapatilha e Touca;2020-03-31;310594;Amazonas;Unidade;240000,00;Entregue
Sapatilha e Touca;2020-04-15;311904;Amazonas;Unidade;7800,00;Entregue
Sapatilha e Touca;2020-04-23;312994;Amazonas;Unidade;4000,00;Entregue
Sapatilha e Touca;2020-04-29;313902;Amazonas;Unidade;80000,00;Entregue
Sapatilha e Touca;2020-04-30;314021;Amazonas;Unidade;11400,00;Entregue
Sapatilha e Touca;2020-05-14;315536;Amazonas;Unidade;16000,00;Entregue
Sapatilha e Touca;2020-05-22;316481;Amazonas;Unidade;24700,00;Entregue
Sapatilha e Touca;2020-05-22;316481;Amazonas;Unidade;4400,00;Entregue
Sapatilha e Touca;2020-06-04;317761;Amazonas;Unidade;16000,00;Entregue
Sapatilha e Touca;2020-06-05;317922;Amazonas;Unidade;4000,00;Entregue
Sapatilha e Touca;2020-06-10;318265;Amazonas;Unidade;4000,00;Entregue
Sapatilha e Touca;2020-06-10;318238;Amazonas;Unidade;4000,00;Entregue
Sapatilha e Touca;2020-03-19;308766;Bahia;Unidade;1400,00;Entregue
Sapatilha e Touca;2020-03-19;308729;Bahia;Unidade;1000,00;Entregue
Sapatilha e Touca;2020-03-25;309476;Bahia;Unidade;900,00;Entregue
Sapatilha e Touca;2020-03-28;309986;Bahia;Unidade;2300,00;Entregue
Sapatilha e Touca;2020-03-28;309986;Bahia;Unidade;20500,00;Entregue
Sapatilha e Touca;2020-03-31;310596;Bahia;Unidade;7100,00;Entregue
Sapatilha e Touca;2020-03-31;310596;Bahia;Unidade;840000,00;Entregue
Sapatilha e Touca;2020-04-10;311422;Bahia;Unidade;10000,00;Entregue
Sapatilha e Touca;2020-04-15;311905;Bahia;Unidade;26600,00;Entregue
Sapatilha e Touca;2020-04-23;312995;Bahia;Unidade;12000,00;Entregue
Sapatilha e Touca;2020-04-30;314022;Bahia;Unidade;4100,00;Entregue
Sapatilha e Touca;2020-04-30;314022;Bahia;Unidade;30000,00;Entregue
Sapatilha e Touca;2020-05-14;315540;Bahia;Unidade;56000,00;Entregue
Sapatilha e Touca;2020-05-22;316485;Bahia;Unidade;90900,00;Entregue
Sapatilha e Touca;2020-06-04;317763;Bahia;Unidade;64000,00;Entregue
Sapatilha e Touca;2020-06-05;317924;Bahia;Unidade;4000,00;Entregue
Sapatilha e Touca;2020-06-10;318267;Bahia;Unidade;20000,00;Entregue
Sapatilha e Touca;2020-06-10;318241;Bahia;Unidade;4000,00;Entregue
Sapatilha e Touca;2020-03-19;308770;Ceará;Unidade;900,00;Entregue
Sapatilha e Touca;2020-03-19;308730;Ceará;Unidade;1000,00;Entregue
Sapatilha e Touca;2020-03-25;309477;Ceará;Unidade;700,00;Entregue
Sapatilha e Touca;2020-03-28;309987;Ceará;Unidade;1400,00;Entregue
Sapatilha e Touca;2020-03-28;309987;Ceará;Unidade;12600,00;Entregue
Sapatilha e Touca;2020-03-31;310597;Ceará;Unidade;4300,00;Entregue
Sapatilha e Touca;2020-03-31;310597;Ceará;Unidade;520000,00;Entregue
Sapatilha e Touca;2020-04-15;311906;Ceará;Unidade;14700,00;Entregue
Sapatilha e Touca;2020-04-23;312996;Ceará;Unidade;8000,00;Entregue
Sapatilha e Touca;2020-04-30;314023;Ceará;Unidade;18900,00;Entregue
Sapatilha e Touca;2020-05-14;315549;Ceará;Unidade;7000,00;Entregue
Sapatilha e Touca;2020-05-14;315549;Ceará;Unidade;21000,00;Entregue
Sapatilha e Touca;2020-05-22;316487;Ceará;Unidade;52300,00;Entregue
Sapatilha e Touca;2020-06-04;317764;Ceará;Unidade;28000,00;Entregue
Sapatilha e Touca;2020-06-05;317925;Ceará;Unidade;12000,00;Entregue
Sapatilha e Touca;2020-06-10;318268;Ceará;Unidade;8000,00;Entregue
Sapatilha e Touca;2020-06-10;318242;Ceará;Unidade;4000,00;Entregue
Sapatilha e Touca;2020-03-19;308497;Distrito Federal;Unidade;300,00;Entregue
Sapatilha e Touca;2020-03-25;309509;Distrito Federal;Unidade;500,00;Entregue
Sapatilha e Touca;2020-03-28;309988;Distrito Federal;Unidade;500,00;Entregue
Sapatilha e Touca;2020-03-28;309988;Distrito Federal;Unidade;4200,00;Entregue
Sapatilha e Touca;2020-03-31;310598;Distrito Federal;Unidade;1400,00;Entregue
Sapatilha e Touca;2020-03-31;310598;Distrito Federal;Unidade;170000,00;Entregue
Sapatilha e Touca;2020-04-15;311907;Distrito Federal;Unidade;6800,00;Entregue
Sapatilha e Touca;2020-04-23;312997;Distrito Federal;Unidade;4000,00;Entregue
Sapatilha e Touca;2020-04-30;314024;Distrito Federal;Unidade;8700,00;Entregue
Sapatilha e Touca;2020-05-14;315593;Distrito Federal;Unidade;12000,00;Entregue
Sapatilha e Touca;2020-05-22;316488;Distrito Federal;Unidade;23300,00;Entregue
Sapatilha e Touca;2020-06-04;317767;Distrito Federal;Unidade;16000,00;Entregue
Sapatilha e Touca;2020-06-10;318269;Distrito Federal;Unidade;4000,00;Entregue
Sapatilha e Touca;2020-03-19;308776;Espírito Santo;Unidade;400,00;Entregue
Sapatilha e Touca;2020-03-19;308506;Espírito Santo;Unidade;1000,00;Entregue
Sapatilha e Touca;2020-03-25;309513;Espírito Santo;Unidade;500,00;Entregue
Sapatilha e Touca;2020-03-28;309989;Espírito Santo;Unidade;600,00;Entregue
Sapatilha e Touca;2020-03-28;309989;Espírito Santo;Unidade;5500,00;Entregue
Sapatilha e Touca;2020-03-31;310599;Espírito Santo;Unidade;1900,00;Entregue
Sapatilha e Touca;2020-03-31;310599;Espírito Santo;Unidade;230000,00;Entregue
Sapatilha e Touca;2020-04-15;311908;Espírito Santo;Unidade;7900,00;Entregue
Sapatilha e Touca;2020-04-23;312998;Espírito Santo;Unidade;4000,00;Entregue
Sapatilha e Touca;2020-04-30;314025;Espírito Santo;Unidade;5000,00;Entregue
Sapatilha e Touca;2020-04-30;314025;Espírito Santo;Unidade;5100,00;Entregue
Sapatilha e Touca;2020-05-14;315594;Espírito Santo;Unidade;16000,00;Entregue
Sapatilha e Touca;2020-05-22;316490;Espírito Santo;Unidade;4700,00;Entregue
Sapatilha e Touca;2020-05-22;316490;Espírito Santo;Unidade;1000,00;Entregue
Sapatilha e Touca;2020-05-22;316490;Espírito Santo;Unidade;16100,00;Entregue
Sapatilha e Touca;2020-05-22;316490;Espírito Santo;Unidade;2600,00;Entregue
Sapatilha e Touca;2020-06-04;317769;Espírito Santo;Unidade;16000,00;Entregue
Sapatilha e Touca;2020-06-05;317926;Espírito Santo;Unidade;4000,00;Entregue
Sapatilha e Touca;2020-06-10;318270;Espírito Santo;Unidade;4000,00;Entregue
Sapatilha e Touca;2020-06-10;318243;Espírito Santo;Unidade;4000,00;Entregue
Sapatilha e Touca;2020-03-19;308781;Goiás;Unidade;700,00;Entregue
Sapatilha e Touca;2020-03-19;308509;Goiás;Unidade;1000,00;Entregue
Sapatilha e Touca;2020-03-25;309510;Goiás;Unidade;600,00;Entregue
Sapatilha e Touca;2020-03-28;309990;Goiás;Unidade;1100,00;Entregue
Sapatilha e Touca;2020-03-28;309990;Goiás;Unidade;9700,00;Entregue
Sapatilha e Touca;2020-03-31;310600;Goiás;Unidade;3300,00;Entregue
Sapatilha e Touca;2020-03-31;310600;Goiás;Unidade;400000,00;Entregue
Sapatilha e Touca;2020-04-15;311909;Goiás;Unidade;11200,00;Entregue
Sapatilha e Touca;2020-04-23;312999;Goiás;Unidade;4000,00;Entregue
Sapatilha e Touca;2020-04-30;314026;Goiás;Unidade;14400,00;Entregue
Sapatilha e Touca;2020-05-14;315595;Goiás;Unidade;24000,00;Entregue
Sapatilha e Touca;2020-05-22;316491;Goiás;Unidade;38700,00;Entregue
Sapatilha e Touca;2020-06-04;317781;Goiás;Unidade;20000,00;Entregue
Sapatilha e Touca;2020-06-05;317927;Goiás;Unidade;4000,00;Entregue
Sapatilha e Touca;2020-06-10;318271;Goiás;Unidade;8000,00;Entregue
Sapatilha e Touca;2020-06-10;318244;Goiás;Unidade;4000,00;Entregue
Sapatilha e Touca;2020-03-19;308785;Maranhão;Unidade;700,00;Entregue
Sapatilha e Touca;2020-03-19;308732;Maranhão;Unidade;1000,00;Entregue
Sapatilha e Touca;2020-03-25;309478;Maranhão;Unidade;600,00;Entregue
Sapatilha e Touca;2020-03-28;309991;Maranhão;Unidade;1100,00;Entregue
Sapatilha e Touca;2020-03-28;309991;Maranhão;Unidade;9800,00;Entregue
Sapatilha e Touca;2020-03-31;310601;Maranhão;Unidade;3400,00;Entregue
Sapatilha e Touca;2020-03-31;310601;Maranhão;Unidade;400000,00;Entregue
Sapatilha e Touca;2020-04-15;311910;Maranhão;Unidade;12200,00;Entregue
Sapatilha e Touca;2020-04-23;313000;Maranhão;Unidade;4000,00;Entregue
Sapatilha e Touca;2020-04-30;314027;Maranhão;Unidade;10500,00;Entregue
Sapatilha e Touca;2020-04-30;314027;Maranhão;Unidade;5100,00;Entregue
Sapatilha e Touca;2020-05-14;315596;Maranhão;Unidade;26600,00;Entregue
Sapatilha e Touca;2020-05-14;315596;Maranhão;Unidade;400,00;Entregue
Sapatilha e Touca;2020-05-14;315596;Maranhão;Unidade;1000,00;Entregue
Sapatilha e Touca;2020-05-22;316493;Maranhão;Unidade;44700,00;Entregue
Sapatilha e Touca;2020-06-04;317782;Maranhão;Unidade;17400,00;Entregue
Sapatilha e Touca;2020-06-04;317782;Maranhão;Unidade;10600,00;Entregue
Sapatilha e Touca;2020-06-05;317928;Maranhão;Unidade;4000,00;Entregue
Sapatilha e Touca;2020-06-10;318272;Maranhão;Unidade;8000,00;Entregue
Sapatilha e Touca;2020-06-10;318245;Maranhão;Unidade;4000,00;Entregue
Sapatilha e Touca;2020-03-19;308799;Mato Grosso;Unidade;300,00;Entregue
Sapatilha e Touca;2020-03-19;308522;Mato Grosso;Unidade;1000,00;Entregue
Sapatilha e Touca;2020-03-25;309512;Mato Grosso;Unidade;500,00;Entregue
Sapatilha e Touca;2020-03-28;309994;Mato Grosso;Unidade;500,00;Entregue
Sapatilha e Touca;2020-03-28;309994;Mato Grosso;Unidade;1400,00;Entregue
Sapatilha e Touca;2020-03-28;309994;Mato Grosso;Unidade;3400,00;Entregue
Sapatilha e Touca;2020-03-31;310602;Mato Grosso;Unidade;1700,00;Entregue
Sapatilha e Touca;2020-03-31;310602;Mato Grosso;Unidade;200000,00;Entregue
Sapatilha e Touca;2020-04-15;311911;Mato Grosso;Unidade;6100,00;Entregue
Sapatilha e Touca;2020-04-23;313001;Mato Grosso;Unidade;4000,00;Entregue
Sapatilha e Touca;2020-04-30;314028;Mato Grosso;Unidade;7800,00;Entregue
Sapatilha e Touca;2020-05-14;315602;Mato Grosso;Unidade;3000,00;Entregue
Sapatilha e Touca;2020-05-14;315602;Mato Grosso;Unidade;5000,00;Entregue
Sapatilha e Touca;2020-05-14;315602;Mato Grosso;Unidade;4000,00;Entregue
Sapatilha e Touca;2020-05-22;316498;Mato Grosso;Unidade;9200,00;Entregue
Sapatilha e Touca;2020-05-22;316498;Mato Grosso;Unidade;10800,00;Entregue
Sapatilha e Touca;2020-06-04;317785;Mato Grosso;Unidade;12000,00;Entregue
Sapatilha e Touca;2020-06-05;317931;Mato Grosso;Unidade;4000,00;Entregue
Sapatilha e Touca;2020-06-10;318276;Mato Grosso;Unidade;4000,00;Entregue
Sapatilha e Touca;2020-06-10;318230;Mato Grosso;Unidade;4000,00;Entregue
Sapatilha e Touca;2020-03-19;308797;Mato Grosso do Sul;Unidade;300,00;Entregue
Sapatilha e Touca;2020-03-19;308515;Mato Grosso do Sul;Unidade;1000,00;Entregue
Sapatilha e Touca;2020-03-25;309511;Mato Grosso do Sul;Unidade;500,00;Entregue
Sapatilha e Touca;2020-03-28;309993;Mato Grosso do Sul;Unidade;400,00;Entregue
Sapatilha e Touca;2020-03-28;309993;Mato Grosso do Sul;Unidade;3800,00;Entregue
Sapatilha e Touca;2020-03-31;310603;Mato Grosso do Sul;Unidade;1300,00;Entregue
Sapatilha e Touca;2020-03-31;310603;Mato Grosso do Sul;Unidade;160000,00;Entregue
Sapatilha e Touca;2020-04-15;311912;Mato Grosso do Sul;Unidade;6500,00;Entregue
Sapatilha e Touca;2020-04-23;313002;Mato Grosso do Sul;Unidade;4000,00;Entregue
Sapatilha e Touca;2020-04-30;314029;Mato Grosso do Sul;Unidade;8400,00;Entregue
Sapatilha e Touca;2020-05-14;315600;Mato Grosso do Sul;Unidade;2200,00;Entregue
Sapatilha e Touca;2020-05-14;315600;Mato Grosso do Sul;Unidade;5800,00;Entregue
Sapatilha e Touca;2020-05-14;315600;Mato Grosso do Sul;Unidade;4000,00;Entregue
Sapatilha e Touca;2020-05-22;316496;Mato Grosso do Sul;Unidade;20500,00;Entregue
Sapatilha e Touca;2020-06-04;317784;Mato Grosso do Sul;Unidade;8000,00;Entregue
Sapatilha e Touca;2020-06-05;317930;Mato Grosso do Sul;Unidade;4000,00;Entregue
Sapatilha e Touca;2020-06-10;318274;Mato Grosso do Sul;Unidade;4000,00;Entregue
Sapatilha e Touca;2020-06-10;318247;Mato Grosso do Sul;Unidade;4000,00;Entregue
Sapatilha e Touca;2020-03-19;308790;Minas Gerais;Unidade;2000,00;Entregue
Sapatilha e Touca;2020-03-19;308529;Minas Gerais;Unidade;1000,00;Entregue
Sapatilha e Touca;2020-03-25;309514;Minas Gerais;Unidade;1100,00;Entregue
Sapatilha e Touca;2020-03-28;309992;Minas Gerais;Unidade;3200,00;Entregue
Sapatilha e Touca;2020-03-28;309992;Minas Gerais;Unidade;29200,00;Entregue
Sapatilha e Touca;2020-03-31;310604;Minas Gerais;Unidade;10100,00;Entregue
Sapatilha e Touca;2020-03-31;310604;Minas Gerais;Unidade;1200000,00;Entregue
Sapatilha e Touca;2020-04-15;311913;Minas Gerais;Unidade;45300,00;Entregue
Sapatilha e Touca;2020-04-23;313003;Minas Gerais;Unidade;24000,00;Entregue
Sapatilha e Touca;2020-04-30;314030;Minas Gerais;Unidade;58100,00;Entregue
Sapatilha e Touca;2020-05-14;315598;Minas Gerais;Unidade;88000,00;Entregue
Sapatilha e Touca;2020-05-22;316494;Minas Gerais;Unidade;130400,00;Entregue
Sapatilha e Touca;2020-06-04;317783;Minas Gerais;Unidade;84000,00;Entregue
Sapatilha e Touca;2020-06-05;317929;Minas Gerais;Unidade;16000,00;Entregue
Sapatilha e Touca;2020-06-10;318273;Minas Gerais;Unidade;28000,00;Entregue
Sapatilha e Touca;2020-06-10;318246;Minas Gerais;Unidade;4000,00;Entregue
Sapatilha e Touca;2020-03-19;308751;Outros Órgãos Federais;Unidade;2000,00;Entregue
Sapatilha e Touca;2020-03-19;308740;Outros Órgãos Federais;Unidade;1000,00;Entregue
Sapatilha e Touca;2020-03-31;310619;Outros Órgãos Federais;Unidade;700,00;Entregue
Sapatilha e Touca;2020-03-31;310619;Outros Órgãos Federais;Unidade;90000,00;Entregue
Sapatilha e Touca;2020-04-15;311978;Outros Órgãos Federais;Unidade;15300,00;Entregue
Sapatilha e Touca;2020-04-15;311949;Outros Órgãos Federais;Unidade;15300,00;Entregue
Sapatilha e Touca;2020-04-15;311930;Outros Órgãos Federais;Unidade;6000,00;Entregue
Sapatilha e Touca;2020-04-20;312459;Outros Órgãos Federais;Unidade;16800,00;Entregue
Sapatilha e Touca;2020-04-23;313006;Outros Órgãos Federais;Unidade;4000,00;Entregue
Sapatilha e Touca;2020-04-23;313102;Outros Órgãos Federais;Unidade;16000,00;Entregue
